workerid,rt,bin,story,max,name,min,chosen_direction,gender,measure,pairs,give_number_question,tag,similar_to_whose_experiment,unchosen_contrast,backstory,type,response,bins,binned_histogram_prompt,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.clicks,Answer.time_in_minutes
12,2252,NA,The watch cost K,700,John,0,left,male,lightning,"[[u'$250-$300', u'$50-$100'], [u'$500-$550', u'$650-$700'], [u'$0-$50', u'$50-$100'], [u'$650-$700', u'more than $750'], [u'$500-$550', u'$250-$300']]",How much do you think it cost?,watch,justine,The watch cost $50-$100.,X bought a watch,price,The watch cost $0-$50.,"[u'$0-$50', u'$50-$100', u'$100-$150', u'$150-$200', u'$200-$250', u'$250-$300', u'$300-$350', u'$350-$400', u'$400-$450', u'$450-$500', u'$500-$550', u'$550-$600', u'$600-$650', u'$650-$700', u'more than $750']",Please rate how likely it is that the watch cost the following amounts of money.,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,1035,NA,The watch cost K,700,John,0,right,male,lightning,"[[u'$250-$300', u'$50-$100'], [u'$500-$550', u'$650-$700'], [u'$0-$50', u'$50-$100'], [u'$650-$700', u'more than $750'], [u'$500-$550', u'$250-$300']]",How much do you think it cost?,watch,justine,The watch cost $650-$700.,X bought a watch,price,The watch cost more than $750.,"[u'$0-$50', u'$50-$100', u'$100-$150', u'$150-$200', u'$200-$250', u'$250-$300', u'$300-$350', u'$350-$400', u'$400-$450', u'$450-$500', u'$500-$550', u'$550-$600', u'$600-$650', u'$650-$700', u'more than $750']",Please rate how likely it is that the watch cost the following amounts of money.,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,1211,NA,The watch cost K,700,John,0,right,male,lightning,"[[u'$250-$300', u'$50-$100'], [u'$500-$550', u'$650-$700'], [u'$0-$50', u'$50-$100'], [u'$650-$700', u'more than $750'], [u'$500-$550', u'$250-$300']]",How much do you think it cost?,watch,justine,The watch cost $500-$550.,X bought a watch,price,The watch cost $250-$300.,"[u'$0-$50', u'$50-$100', u'$100-$150', u'$150-$200', u'$200-$250', u'$250-$300', u'$300-$350', u'$350-$400', u'$400-$450', u'$450-$500', u'$500-$550', u'$550-$600', u'$600-$650', u'$650-$700', u'more than $750']",Please rate how likely it is that the watch cost the following amounts of money.,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,1727,NA,K of the kids laughed,14,Mark,0,left,male,lightning,"[[13, 10], [5, 1], [5, 10], [14, 13], [0, 1]]",How many of the kids do you think laughed?,joke,judith,10 of the kids laughed.,X told a joke to N kids,event,13 of the kids laughed.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",Please rate how likely it is that the following numbers of kids laughed.,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,987,NA,K of the kids laughed,14,Mark,0,left,male,lightning,"[[13, 10], [5, 1], [5, 10], [14, 13], [0, 1]]",How many of the kids do you think laughed?,joke,judith,1 of the kids laughed.,X told a joke to N kids,event,5 of the kids laughed.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",Please rate how likely it is that the following numbers of kids laughed.,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,587,NA,K of the kids laughed,14,Mark,0,left,male,lightning,"[[13, 10], [5, 1], [5, 10], [14, 13], [0, 1]]",How many of the kids do you think laughed?,joke,judith,10 of the kids laughed.,X told a joke to N kids,event,5 of the kids laughed.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",Please rate how likely it is that the following numbers of kids laughed.,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,867,NA,K of the kids laughed,14,Mark,0,right,male,lightning,"[[13, 10], [5, 1], [5, 10], [14, 13], [0, 1]]",How many of the kids do you think laughed?,joke,judith,14 of the kids laughed.,X told a joke to N kids,event,13 of the kids laughed.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",Please rate how likely it is that the following numbers of kids laughed.,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,1099,NA,K of the kids laughed,14,Mark,0,left,male,lightning,"[[13, 10], [5, 1], [5, 10], [14, 13], [0, 1]]",How many of the kids do you think laughed?,joke,judith,1 of the kids laughed.,X told a joke to N kids,event,0 of the kids laughed.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",Please rate how likely it is that the following numbers of kids laughed.,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,3254,NA,NA,NA,NA,NA,right,NA,NA,NA,NA,NA,NA,Patrick bought a watch and the watch cost $100-$150,NA,NA,Christopher told a joke to 14 kids and 10 of the kids laughed,NA,NA,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,1947,NA,NA,NA,NA,NA,right,NA,NA,NA,NA,NA,NA,Jennifer commuted to work yesterday and she commuted for 91-97 minutes,NA,NA,Sarah bought a laptop and the laptop cost $0-$500,NA,NA,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,4466,NA,NA,NA,NA,NA,left,NA,NA,NA,NA,NA,NA,Carolyn bought a laptop and the laptop cost $6000-$6500,NA,NA,Justin has just fetched himself a cup of coffee from the office vending machine and his coffee was 68F - 80F,NA,NA,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,1979,NA,NA,NA,NA,NA,right,NA,NA,NA,NA,NA,NA,Larry told a joke to 14 kids and 9 of the kids laughed,NA,NA,Kathleen bought a laptop and the laptop cost $500-$1000,NA,NA,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,2788,NA,NA,NA,NA,NA,right,NA,NA,NA,NA,NA,NA,Ruth bought a laptop and the laptop cost $4000-$4500,NA,NA,Donna commuted to work yesterday and she commuted for 98 or more minutes,NA,NA,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,2227,NA,NA,NA,NA,NA,left,NA,NA,NA,NA,NA,NA,Samuel bought a watch and the watch cost $400-$450,NA,NA,Laura commuted to work yesterday and she commuted for 28-34 minutes,NA,NA,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,3003,NA,NA,NA,NA,NA,right,NA,NA,NA,NA,NA,NA,Anna just went to the movies to see a blockbuster and the movie was 30-45 minutes long,NA,NA,Brenda commuted to work yesterday and she commuted for 49-55 minutes,NA,NA,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,2075,NA,NA,NA,NA,NA,right,NA,NA,NA,NA,NA,NA,Julie threw 14 marbles into a pool and 0 of the marbles sank,NA,NA,Catherine just went to the movies to see a blockbuster and the movie was 45-60 minutes long,NA,NA,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,2467,NA,NA,NA,NA,NA,left,NA,NA,NA,NA,NA,NA,Nancy commuted to work yesterday and she commuted for 70-76 minutes,NA,NA,Jerry bought a watch and the watch cost $250-$300,NA,NA,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
12,1811,NA,NA,NA,NA,NA,left,NA,NA,NA,NA,NA,NA,Virginia commuted to work yesterday and she commuted for 35-41 minutes,NA,NA,Richard has just fetched himself a cup of coffee from the office vending machine and his coffee was 44F - 56F,NA,NA,English,1,Male,30,,Yes,3,Windows,1024,1280,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3DHE4R9OCWBEHH67F2ENEYSJI6J2GK,12,Approved,Mon May 25 08:43:32 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 08:43:32 PDT 2015,Mon May 25 08:46:29 PDT 2015,,,,,undefined,{},[],8.06265
13,26021,NA,The movie was K minutes long,210,Christina,0,NA,female,give_number,NA,How many minutes long do you think the movie was?,movies,ciyang,NA,X just went to the movies to see a blockbuster,duration,149,"[u'0-15', u'15-30', u'30-45', u'45-60', u'60-75', u'75-90', u'90-105', u'105-120', u'120-135', u'135-150', u'150-165', u'165-180', u'180-195', u'195-210', u'210 or more']",Please rate how likely it is that the movie was the following numbers of minutes long.,English,2,Female,32,none,Yes,3,Windows,768,1024,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3VHHR074H3H1PAHEW5SYNHEZP3R7LB,13,Approved,Mon May 25 09:27:59 PDT 2015,Mon May 25 07:05:04 PDT 2015,Mon May 25 09:27:59 PDT 2015,Mon May 25 09:28:37 PDT 2015,,,,,undefined,{},[],108.78528333333334
13,54859,NA,K of the kids laughed,14,James,0,NA,male,give_number,NA,How many of the kids do you think laughed?,joke,judith,NA,X told a joke to N kids,event,9,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",Please rate how likely it is that the following numbers of kids laughed.,English,2,Female,32,none,Yes,3,Windows,768,1024,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3VHHR074H3H1PAHEW5SYNHEZP3R7LB,13,Approved,Mon May 25 09:27:59 PDT 2015,Mon May 25 07:05:04 PDT 2015,Mon May 25 09:27:59 PDT 2015,Mon May 25 09:28:37 PDT 2015,,,,,undefined,{},[],108.78528333333334
13,14379,NA,She commuted for K minutes,98,Jennifer,0,right,female,lightning,"[[u'0-6', u'7-13'], [u'7-13', u'35-41'], [u'91-97', u'98 or more'], [u'91-97', u'70-76'], [u'70-76', u'35-41']]",How many minutes do you think she spent commuting yesterday?,commute,anthea,She commuted for 0-6 minutes.,X commuted to work yesterday,duration,She commuted for 7-13 minutes.,"[u'0-6', u'7-13', u'14-20', u'21-27', u'28-34', u'35-41', u'42-48', u'49-55', u'56-62', u'63-69', u'70-76', u'77-83', u'84-90', u'91-97', u'98 or more']",Please rate how likely it is that she commuted for the following numbers of minutes yesterday.,English,2,Female,32,none,Yes,3,Windows,768,1024,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3VHHR074H3H1PAHEW5SYNHEZP3R7LB,13,Approved,Mon May 25 09:27:59 PDT 2015,Mon May 25 07:05:04 PDT 2015,Mon May 25 09:27:59 PDT 2015,Mon May 25 09:28:37 PDT 2015,,,,,undefined,{},[],108.78528333333334
13,3218,NA,She commuted for K minutes,98,Jennifer,0,left,female,lightning,"[[u'0-6', u'7-13'], [u'7-13', u'35-41'], [u'91-97', u'98 or more'], [u'91-97', u'70-76'], [u'70-76', u'35-41']]",How many minutes do you think she spent commuting yesterday?,commute,anthea,She commuted for 35-41 minutes.,X commuted to work yesterday,duration,She commuted for 7-13 minutes.,"[u'0-6', u'7-13', u'14-20', u'21-27', u'28-34', u'35-41', u'42-48', u'49-55', u'56-62', u'63-69', u'70-76', u'77-83', u'84-90', u'91-97', u'98 or more']",Please rate how likely it is that she commuted for the following numbers of minutes yesterday.,English,2,Female,32,none,Yes,3,Windows,768,1024,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3VHHR074H3H1PAHEW5SYNHEZP3R7LB,13,Approved,Mon May 25 09:27:59 PDT 2015,Mon May 25 07:05:04 PDT 2015,Mon May 25 09:27:59 PDT 2015,Mon May 25 09:28:37 PDT 2015,,,,,undefined,{},[],108.78528333333334
13,12427,NA,She commuted for K minutes,98,Jennifer,0,left,female,lightning,"[[u'0-6', u'7-13'], [u'7-13', u'35-41'], [u'91-97', u'98 or more'], [u'91-97', u'70-76'], [u'70-76', u'35-41']]",How many minutes do you think she spent commuting yesterday?,commute,anthea,She commuted for 98 or more minutes.,X commuted to work yesterday,duration,She commuted for 91-97 minutes.,"[u'0-6', u'7-13', u'14-20', u'21-27', u'28-34', u'35-41', u'42-48', u'49-55', u'56-62', u'63-69', u'70-76', u'77-83', u'84-90', u'91-97', u'98 or more']",Please rate how likely it is that she commuted for the following numbers of minutes yesterday.,English,2,Female,32,none,Yes,3,Windows,768,1024,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3VHHR074H3H1PAHEW5SYNHEZP3R7LB,13,Approved,Mon May 25 09:27:59 PDT 2015,Mon May 25 07:05:04 PDT 2015,Mon May 25 09:27:59 PDT 2015,Mon May 25 09:28:37 PDT 2015,,,,,undefined,{},[],108.78528333333334
